ndataset,es,errorsd,n,k,hyp_val,seed,allsig,gpbf_ic,gpbf_iu,prodbf_ic,prodbf_iu,tbf_ic,tbf_iu
43,0,0.5,80,1,0.1,1104982484,0,0.490914129963632,0.658541119300545,0.490914129963632,0.658541119300545,0.490914129963632,0.658541119300545
44,0,0.5,80,1,0.1,2046800577,0,0.729846054844124,0.843827753111689,0.729846054844124,0.843827753111689,0.729846054844124,0.843827753111689
45,0,0.5,80,1,0.1,1337087967,0,0.118212537679915,0.211431250672936,0.118212537679915,0.211431250672936,0.118212537679915,0.211431250672936
46,0,0.5,80,1,0.1,237643968,0,0.77158930160619,0.871070175132164,0.77158930160619,0.871070175132164,0.77158930160619,0.871070175132164
47,0,0.5,80,1,0.1,2094598953,0,0.682087373572948,0.811001121926396,0.682087373572948,0.811001121926396,0.682087373572948,0.811001121926396
48,0,0.5,80,1,0.1,855781143,0,0.573787789294476,0.729180634387431,0.573787789294476,0.729180634387431,0.573787789294476,0.729180634387431
49,0,0.5,80,1,0.1,686480003,0,0.62439153852942,0.768769750050142,0.62439153852942,0.768769750050142,0.62439153852942,0.768769750050142
50,0,0.5,80,1,0.1,1480212188,0,1.65569106106841,1.24690035323787,1.65569106106841,1.24690035323787,1.65569106106841,1.24690035323787
51,0,0.5,80,1,0.1,324302590,0,0.108305837558164,0.195443953984364,0.108305837558164,0.195443953984364,0.108305837558164,0.195443953984364
52,0,0.5,80,1,0.1,1839004106,0,0.432834083692094,0.604164974323851,0.432834083692094,0.604164974323851,0.432834083692094,0.604164974323851
53,0,0.5,80,1,0.1,1092826001,0,0.440004596317565,0.611115544273615,0.440004596317565,0.611115544273615,0.440004596317565,0.611115544273615
54,0,0.5,80,1,0.1,744174483,0,0.46206569334299,0.632072410216366,0.46206569334299,0.632072410216366,0.46206569334299,0.632072410216366
55,0,0.5,80,1,0.1,1970750523,0,0.182871108090386,0.309198706164369,0.182871108090386,0.309198706164369,0.182871108090386,0.309198706164369
56,0,0.5,80,1,0.1,1067300719,0,1.18520021787957,1.08475205903983,1.18520021787957,1.08475205903983,1.18520021787957,1.08475205903983
57,0,0.5,80,1,0.1,2137532774,0,1.46849951313597,1.18979121148005,1.46849951313597,1.18979121148005,1.46849951313597,1.18979121148005
58,0,0.5,80,1,0.1,1654310327,0,0.528181745145701,0.691255142686364,0.528181745145701,0.691255142686364,0.528181745145701,0.691255142686364
59,0,0.5,80,1,0.1,1481094569,10,2.64315087216564,1.45102465690338,2.64315087216564,1.45102465690338,2.64315087216564,1.45102465690338
60,0,0.5,80,1,0.1,1471311842,0,1.26260244450724,1.11606212357136,1.26260244450724,1.11606212357136,1.26260244450724,1.11606212357136
61,0,0.5,80,1,0.1,297801964,0,0.895152942356224,0.944676202484521,0.895152942356224,0.944676202484521,0.895152942356224,0.944676202484521
62,0,0.5,80,1,0.1,1206517816,0,0.868052915786401,0.929366516816223,0.868052915786401,0.929366516816223,0.868052915786401,0.929366516816223
63,0,0.5,80,1,0.1,1079750425,0,0.420432057518452,0.591977708885218,0.420432057518452,0.591977708885218,0.420432057518452,0.591977708885218
64,0,0.5,80,1,0.1,467612759,0,1.02703175276666,1.01333563360799,1.02703175276666,1.01333563360799,1.02703175276666,1.01333563360799
65,0,0.5,80,1,0.1,1286538856,0,0.492886353909893,0.660313295273961,0.492886353909893,0.660313295273961,0.492886353909893,0.660313295273961
66,0,0.5,80,1,0.1,301859704,0,0.744260961816079,0.853382582203949,0.744260961816079,0.853382582203949,0.744260961816079,0.853382582203949
67,0,0.5,80,1,0.1,67542481,0,0.261848438541194,0.415023596405773,0.261848438541194,0.415023596405773,0.261848438541194,0.415023596405773
68,0,0.5,80,1,0.1,820080389,0,1.30032456345737,1.13055747359668,1.30032456345737,1.13055747359668,1.30032456345737,1.13055747359668
69,0,0.5,80,1,0.1,924645765,0,0.490662709411862,0.658314864004943,0.490662709411862,0.658314864004943,0.490662709411862,0.658314864004943
70,0,0.5,80,1,0.1,367459519,0,0.289292138674851,0.448761192280567,0.289292138674851,0.448761192280567,0.289292138674851,0.448761192280567
71,0,0.5,80,1,0.1,141383314,0,1.17748836744278,1.08151059270697,1.17748836744278,1.08151059270697,1.17748836744278,1.08151059270697
72,0,0.5,80,1,0.1,800853441,0,1.03714840278781,1.01823549169858,1.03714840278781,1.01823549169858,1.03714840278781,1.01823549169858
73,0,0.5,80,1,0.1,1467172709,0,0.355076688876387,0.524068773068194,0.355076688876387,0.524068773068194,0.355076688876387,0.524068773068194
74,0,0.5,80,1,0.1,740444852,0,0.515437279044912,0.680248910558348,0.515437279044912,0.680248910558348,0.515437279044912,0.680248910558348
75,0,0.5,80,1,0.1,91973280,0,0.816427058349976,0.898937344714086,0.816427058349976,0.898937344714086,0.816427058349976,0.898937344714086
76,0,0.5,80,1,0.1,1635520700,0,0.401482282228471,0.5729395045795,0.401482282228471,0.5729395045795,0.401482282228471,0.5729395045795
77,0,0.5,80,1,0.1,927542160,0,0.355607048780103,0.524646207911212,0.355607048780103,0.524646207911212,0.355607048780103,0.524646207911212
78,0,0.5,80,1,0.1,1119626321,0,0.32981385505165,0.496030107971515,0.32981385505165,0.496030107971515,0.32981385505165,0.496030107971515
79,0,0.5,80,1,0.1,756349403,0,0.870742185129018,0.93090559677411,0.870742185129018,0.93090559677411,0.870742185129018,0.93090559677411
80,0,0.5,80,1,0.1,896749890,0,1.56957225199221,1.22166033726067,1.56957225199221,1.22166033726067,1.56957225199221,1.22166033726067
81,0,0.5,80,1,0.1,764547490,0,1.09758748569903,1.04652367844696,1.09758748569903,1.04652367844696,1.09758748569903,1.04652367844696
82,0,0.5,80,1,0.1,881686141,0,0.543341019944873,0.704110125919253,0.543341019944873,0.704110125919253,0.543341019944873,0.704110125919253
83,0,0.5,80,1,0.1,452605519,0,0.36987607881902,0.540013924672493,0.36987607881902,0.540013924672493,0.36987607881902,0.540013924672493
84,0,0.5,80,1,0.1,607216625,0,1.12577588437792,1.0591670482774,1.12577588437792,1.0591670482774,1.12577588437792,1.0591670482774
85,0,0.5,80,1,0.1,818199419,0,0.849787678461924,0.918794830732691,0.849787678461924,0.918794830732691,0.849787678461924,0.918794830732691
86,0,0.5,80,1,0.1,623902251,0,0.473461708012476,0.642652205263091,0.473461708012476,0.642652205263091,0.473461708012476,0.642652205263091
87,0,0.5,80,1,0.1,868991742,0,0.746333313305276,0.854743258482185,0.746333313305276,0.854743258482185,0.746333313305276,0.854743258482185
88,0,0.5,80,1,0.1,1344870853,0,0.735595170430251,0.847657544757852,0.735595170430251,0.847657544757852,0.735595170430251,0.847657544757852
89,0,0.5,80,1,0.1,1837843397,0,1.10762051649911,1.05106256826437,1.10762051649911,1.05106256826437,1.10762051649911,1.05106256826437
90,0,0.5,80,1,0.1,1269933805,0,0.722225613346347,0.838711964041728,0.722225613346347,0.838711964041728,0.722225613346347,0.838711964041728
91,0,0.5,80,1,0.1,37923226,0,0.419552310597996,0.591105107526822,0.419552310597996,0.591105107526822,0.419552310597996,0.591105107526822
92,0,0.5,80,1,0.1,130311539,0,0.604957442900429,0.753861039215049,0.604957442900429,0.753861039215049,0.604957442900429,0.753861039215049
93,0,0.5,80,1,0.1,1696823523,0,0.809030102673127,0.894435202020855,0.809030102673127,0.894435202020855,0.809030102673127,0.894435202020855
94,0,0.5,80,1,0.1,1383856299,0,0.433490937704412,0.604804573649549,0.433490937704412,0.604804573649549,0.433490937704412,0.604804573649549
95,0,0.5,80,1,0.1,685120596,0,0.898975638176721,0.946800601444113,0.898975638176721,0.946800601444113,0.898975638176721,0.946800601444113
96,0,0.5,80,1,0.1,659865141,0,0.923207865265516,0.960070808714228,0.923207865265516,0.960070808714228,0.923207865265516,0.960070808714228
97,0,0.5,80,1,0.1,652819159,0,0.489582909174177,0.657342275020588,0.489582909174177,0.657342275020588,0.489582909174177,0.657342275020588
98,0,0.5,80,1,0.1,556959761,0,0.546022951193484,0.706358144000338,0.546022951193484,0.706358144000338,0.546022951193484,0.706358144000338
99,0,0.5,80,1,0.1,184550675,0,0.49246613695123,0.659936094707273,0.49246613695123,0.659936094707273,0.49246613695123,0.659936094707273
100,0,0.5,80,1,0.1,1299521943,0,0.263701018320857,0.417347164396913,0.263701018320857,0.417347164396913,0.263701018320857,0.417347164396913
1,0.1,0.5,80,1,0.1,106294822,0,1.23344865996151,1.10452385324386,1.23344865996151,1.10452385324386,1.23344865996151,1.10452385324386
2,0.1,0.5,80,1,0.1,73648340,0,1.41127863762801,1.17056454248382,1.41127863762801,1.17056454248382,1.41127863762801,1.17056454248382
3,0.1,0.5,80,1,0.1,1157682497,0,1.43297894766303,1.17796247192313,1.43297894766303,1.17796247192313,1.43297894766303,1.17796247192313
4,0.1,0.5,80,1,0.1,546182671,0,1.0232726839619,1.01150249501532,1.0232726839619,1.01150249501532,1.0232726839619,1.01150249501532
5,0.1,0.5,80,1,0.1,843637021,0,1.00838579469596,1.00417539036479,1.00838579469596,1.00417539036479,1.00838579469596,1.00417539036479
6,0.1,0.5,80,1,0.1,1010171312,0,1.08780172028671,1.04205462589362,1.08780172028671,1.04205462589362,1.08780172028671,1.04205462589362
7,0.1,0.5,80,1,0.1,273458870,0,0.416366486538576,0.587936089276041,0.416366486538576,0.587936089276041,0.416366486538576,0.587936089276041
8,0.1,0.5,80,1,0.1,268215652,0,0.692224955319075,0.818124036220171,0.692224955319075,0.818124036220171,0.692224955319075,0.818124036220171
9,0.1,0.5,80,1,0.1,2000291688,0,0.797524743597154,0.887358848814695,0.797524743597154,0.887358848814695,0.797524743597154,0.887358848814695
10,0.1,0.5,80,1,0.1,276783816,0,1.27393870411233,1.12046881633922,1.27393870411233,1.12046881633922,1.27393870411233,1.12046881633922
11,0.1,0.5,80,1,0.1,2064035543,0,1.72054092809938,1.26485208167877,1.72054092809938,1.26485208167877,1.72054092809938,1.26485208167877
12,0.1,0.5,80,1,0.1,591102434,0,2.30026295310061,1.3939876826721,2.30026295310061,1.3939876826721,2.30026295310061,1.3939876826721
13,0.1,0.5,80,1,0.1,488089917,0,1.07319231719163,1.03530416188826,1.07319231719163,1.03530416188826,1.07319231719163,1.03530416188826
14,0.1,0.5,80,1,0.1,668404392,0,0.47436977960603,0.643488202441019,0.47436977960603,0.643488202441019,0.47436977960603,0.643488202441019
15,0.1,0.5,80,1,0.1,41527252,0,0.741173830158468,0.851349609465481,0.741173830158468,0.851349609465481,0.741173830158468,0.851349609465481
16,0.1,0.5,80,1,0.1,91310777,0,0.824320497486442,0.903701404026531,0.824320497486442,0.903701404026531,0.824320497486442,0.903701404026531
17,0.1,0.5,80,1,0.1,642447146,0,1.095047027549,1.04536749118238,1.095047027549,1.04536749118238,1.095047027549,1.04536749118238
18,0.1,0.5,80,1,0.1,819071038,0,0.896770538188158,0.945576199264222,0.896770538188158,0.945576199264222,0.896770538188158,0.945576199264222
19,0.1,0.5,80,1,0.1,1058450818,0,0.862665310978216,0.926269798330187,0.862665310978216,0.926269798330187,0.862665310978216,0.926269798330187
20,0.1,0.5,80,1,0.1,1853780963,0,0.542520915473966,0.703421146555099,0.542520915473966,0.703421146555099,0.542520915473966,0.703421146555099
21,0.1,0.5,80,1,0.1,1646695563,0,0.730712579203653,0.844406619543805,0.730712579203653,0.844406619543805,0.730712579203653,0.844406619543805
22,0.1,0.5,80,1,0.1,233304456,0,1.11401101009681,1.05393113354296,1.11401101009681,1.05393113354296,1.11401101009681,1.05393113354296
23,0.1,0.5,80,1,0.1,1396646658,0,1.14917880054505,1.06941200076384,1.14917880054505,1.06941200076384,1.14917880054505,1.06941200076384
24,0.1,0.5,80,1,0.1,852694360,0,1.21903806332821,1.09870856518779,1.21903806332821,1.09870856518779,1.21903806332821,1.09870856518779
25,0.1,0.5,80,1,0.1,1717459096,0,0.990818445342012,0.995388050236589,0.990818445342012,0.995388050236589,0.990818445342012,0.995388050236589
26,0.1,0.5,80,1,0.1,1119348676,0,0.646027931899261,0.784953790126561,0.646027931899261,0.784953790126561,0.646027931899261,0.784953790126561
27,0.1,0.5,80,1,0.1,1420266580,0,1.400769781173,1.16693386609407,1.400769781173,1.16693386609407,1.400769781173,1.16693386609407
28,0.1,0.5,80,1,0.1,1234061690,0,0.991879562958995,0.995923228897965,0.991879562958995,0.995923228897965,0.991879562958995,0.995923228897965
29,0.1,0.5,80,1,0.1,1297984774,0,1.17225621821608,1.0792982967532,1.17225621821608,1.0792982967532,1.17225621821608,1.0792982967532
30,0.1,0.5,80,1,0.1,1955686875,0,0.915063348996717,0.955648124618027,0.915063348996717,0.955648124618027,0.915063348996717,0.955648124618027
31,0.1,0.5,80,1,0.1,2085575036,0,1.27894114783639,1.12239945208819,1.27894114783639,1.12239945208819,1.27894114783639,1.12239945208819
32,0.1,0.5,80,1,0.1,106960672,0,1.05605428733125,1.02726303856695,1.05605428733125,1.02726303856695,1.05605428733125,1.02726303856695
33,0.1,0.5,80,1,0.1,353211539,0,0.665087022518912,0.798861577231892,0.665087022518912,0.798861577231892,0.665087022518912,0.798861577231892
34,0.1,0.5,80,1,0.1,834784112,10,2.7058482785884,1.46031249807083,2.7058482785884,1.46031249807083,2.7058482785884,1.46031249807083
35,0.1,0.5,80,1,0.1,1572961660,0,0.305006259079453,0.467440300699548,0.305006259079453,0.467440300699548,0.305006259079453,0.467440300699548
36,0.1,0.5,80,1,0.1,761653336,0,0.627812900891663,0.771357568855439,0.627812900891663,0.771357568855439,0.627812900891663,0.771357568855439
37,0.1,0.5,80,1,0.1,1756710463,0,1.51547822924999,1.20492255637756,1.51547822924999,1.20492255637756,1.51547822924999,1.20492255637756
38,0.1,0.5,80,1,0.1,2091260011,0,0.725376017521975,0.840832386859963,0.725376017521975,0.840832386859963,0.725376017521975,0.840832386859963
39,0.1,0.5,80,1,0.1,1570036360,0,0.959554417723915,0.979359806540578,0.959554417723915,0.979359806540578,0.959554417723915,0.979359806540578
40,0.1,0.5,80,1,0.1,1190186584,0,1.43039680849654,1.17708911030163,1.43039680849654,1.17708911030163,1.43039680849654,1.17708911030163
41,0.1,0.5,80,1,0.1,1087018565,0,2.21884146652987,1.37865843322937,2.21884146652987,1.37865843322937,2.21884146652987,1.37865843322937
42,0.1,0.5,80,1,0.1,289598899,0,0.946997721487264,0.972777431669385,0.946997721487264,0.972777431669385,0.946997721487264,0.972777431669385
43,0.1,0.5,80,1,0.1,1027679197,10,2.93879875667822,1.49223097610436,2.93879875667822,1.49223097610436,2.93879875667822,1.49223097610436
44,0.1,0.5,80,1,0.1,796778566,0,2.0428804324042,1.34272803535046,2.0428804324042,1.34272803535046,2.0428804324042,1.34272803535046
45,0.1,0.5,80,1,0.1,744454311,0,0.903210010409712,0.949143820670922,0.903210010409712,0.949143820670922,0.903210010409712,0.949143820670922
46,0.1,0.5,80,1,0.1,2095017067,0,0.778818034119973,0.875657902248861,0.778818034119973,0.875657902248861,0.778818034119973,0.875657902248861
47,0.1,0.5,80,1,0.1,305056184,0,0.609602603945433,0.757457278524747,0.609602603945433,0.757457278524747,0.609602603945433,0.757457278524747
48,0.1,0.5,80,1,0.1,1602469751,0,1.60352690771741,1.23181128104667,1.60352690771741,1.23181128104667,1.60352690771741,1.23181128104667
49,0.1,0.5,80,1,0.1,1207328354,10,2.43234077618844,1.41730727500173,2.43234077618844,1.41730727500173,2.43234077618844,1.41730727500173
50,0.1,0.5,80,1,0.1,1350754404,0,1.35135525149277,1.14942669818596,1.35135525149277,1.14942669818596,1.35135525149277,1.14942669818596
51,0.1,0.5,80,1,0.1,610528745,10,3.62174673473834,1.56726317671904,3.62174673473834,1.56726317671904,3.62174673473834,1.56726317671904
52,0.1,0.5,80,1,0.1,1833526712,0,0.865397678355072,0.927842559682165,0.865397678355072,0.927842559682165,0.865397678355072,0.927842559682165
53,0.1,0.5,80,1,0.1,2120711415,0,1.12685267663935,1.05964337729297,1.12685267663935,1.05964337729297,1.12685267663935,1.05964337729297
54,0.1,0.5,80,1,0.1,1534516048,0,1.52183841012308,1.20692777460616,1.52183841012308,1.20692777460616,1.52183841012308,1.20692777460616
55,0.1,0.5,80,1,0.1,48707691,0,0.431522144375021,0.602885740986437,0.431522144375021,0.602885740986437,0.431522144375021,0.602885740986437
56,0.1,0.5,80,1,0.1,1732307314,0,1.67756795012887,1.25305350330933,1.67756795012887,1.25305350330933,1.67756795012887,1.25305350330933
57,0.1,0.5,80,1,0.1,269042255,0,1.48640334918913,1.19562527911965,1.48640334918913,1.19562527911965,1.48640334918913,1.19562527911965
58,0.1,0.5,80,1,0.1,988065626,10,3.06190048388548,1.50761964554909,3.06190048388548,1.50761964554909,3.06190048388548,1.50761964554909
59,0.1,0.5,80,1,0.1,438427463,0,0.722417479303597,0.838841323876576,0.722417479303597,0.838841323876576,0.722417479303597,0.838841323876576
60,0.1,0.5,80,1,0.1,780984694,0,1.71086789487809,1.26222889585333,1.71086789487809,1.26222889585333,1.71086789487809,1.26222889585333
61,0.1,0.5,80,1,0.1,399731033,0,0.99527643621653,0.997632626889321,0.99527643621653,0.997632626889321,0.99527643621653,0.997632626889321
62,0.1,0.5,80,1,0.1,349559216,0,0.945642622083632,0.972061992629378,0.945642622083632,0.972061992629378,0.945642622083632,0.972061992629378
63,0.1,0.5,80,1,0.1,1600565953,0,0.278719982796869,0.435935914893947,0.278719982796869,0.435935914893947,0.278719982796869,0.435935914893947
64,0.1,0.5,80,1,0.1,147003944,0,0.887308854092237,0.940290034848605,0.887308854092237,0.940290034848605,0.887308854092237,0.940290034848605
65,0.1,0.5,80,1,0.1,1399311034,0,1.34513319894085,1.14716997699608,1.34513319894085,1.14716997699608,1.34513319894085,1.14716997699608
66,0.1,0.5,80,1,0.1,2134832136,0,0.721730488430155,0.83837800780099,0.721730488430155,0.83837800780099,0.721730488430155,0.83837800780099
67,0.1,0.5,80,1,0.1,1978666742,10,2.77366074282925,1.47001065111634,2.77366074282925,1.47001065111634,2.77366074282925,1.47001065111634
68,0.1,0.5,80,1,0.1,931872967,0,0.291238104222358,0.451098992927796,0.291238104222358,0.451098992927796,0.291238104222358,0.451098992927796
69,0.1,0.5,80,1,0.1,2098313748,0,1.57502668210156,1.22330901893113,1.57502668210156,1.22330901893113,1.57502668210156,1.22330901893113
70,0.1,0.5,80,1,0.1,756947863,0,0.816279600973987,0.898847953295572,0.816279600973987,0.898847953295572,0.816279600973987,0.898847953295572
71,0.1,0.5,80,1,0.1,1179633027,10,2.53280797971614,1.43387809032276,2.53280797971614,1.43387809032276,2.53280797971614,1.43387809032276
72,0.1,0.5,80,1,0.1,643033097,0,0.845226929404591,0.916122473540229,0.845226929404591,0.916122473540229,0.845226929404591,0.916122473540229
73,0.1,0.5,80,1,0.1,167506437,0,1.00202465860441,1.00101130552798,1.00202465860441,1.00101130552798,1.00202465860441,1.00101130552798
74,0.1,0.5,80,1,0.1,441847739,0,0.358678113156447,0.527980998123489,0.358678113156447,0.527980998123489,0.358678113156447,0.527980998123489
75,0.1,0.5,80,1,0.1,445029449,0,0.683358455973089,0.811898919743815,0.683358455973089,0.811898919743815,0.683358455973089,0.811898919743815
76,0.1,0.5,80,1,0.1,355130266,0,0.422782574493445,0.594303841040451,0.422782574493445,0.594303841040451,0.422782574493445,0.594303841040451
77,0.1,0.5,80,1,0.1,2094573830,0,0.991222395304769,0.9955918511584,0.991222395304769,0.9955918511584,0.991222395304769,0.9955918511584
78,0.1,0.5,80,1,0.1,2066371807,0,1.80318440325153,1.28652571065961,1.80318440325153,1.28652571065961,1.80318440325153,1.28652571065961
79,0.1,0.5,80,1,0.1,830038257,0,1.8057823841602,1.28718634371262,1.8057823841602,1.28718634371262,1.8057823841602,1.28718634371262
80,0.1,0.5,80,1,0.1,1239233416,0,1.39035104467445,1.16330281091731,1.39035104467445,1.16330281091731,1.39035104467445,1.16330281091731
81,0.1,0.5,80,1,0.1,1144287062,0,1.75987009798127,1.27532821147529,1.75987009798127,1.27532821147529,1.75987009798127,1.27532821147529
82,0.1,0.5,80,1,0.1,1285752650,0,1.2618312717223,1.11576074440024,1.2618312717223,1.11576074440024,1.2618312717223,1.11576074440024
83,0.1,0.5,80,1,0.1,1361932458,0,1.39615603802405,1.16532981648005,1.39615603802405,1.16532981648005,1.39615603802405,1.16532981648005
84,0.1,0.5,80,1,0.1,554648258,0,0.418521808813331,0.590081599328303,0.418521808813331,0.590081599328303,0.418521808813331,0.590081599328303
85,0.1,0.5,80,1,0.1,1094759277,0,1.20548757516356,1.09317104184925,1.20548757516356,1.09317104184925,1.20548757516356,1.09317104184925
86,0.1,0.5,80,1,0.1,2022755520,0,1.37106037294788,1.15649553979369,1.37106037294788,1.15649553979369,1.37106037294788,1.15649553979369
87,0.1,0.5,80,1,0.1,1387113436,0,1.09331512006047,1.04457767450597,1.09331512006047,1.04457767450597,1.09331512006047,1.04457767450597
88,0.1,0.5,80,1,0.1,480617129,0,0.890507888727773,0.942083229630999,0.890507888727773,0.942083229630999,0.890507888727773,0.942083229630999
89,0.1,0.5,80,1,0.1,572741075,0,1.13998032228832,1.06541196703091,1.13998032228832,1.06541196703091,1.13998032228832,1.06541196703091
90,0.1,0.5,80,1,0.1,1989956923,0,0.373343295986305,0.543699884912127,0.373343295986305,0.543699884912127,0.373343295986305,0.543699884912127
91,0.1,0.5,80,1,0.1,1165028568,0,2.18818415466433,1.37268366475195,2.18818415466433,1.37268366475195,2.18818415466433,1.37268366475195
92,0.1,0.5,80,1,0.1,1559553418,0,0.679661907060795,0.80928418297003,0.679661907060795,0.80928418297003,0.679661907060795,0.80928418297003
93,0.1,0.5,80,1,0.1,827260921,0,0.415473546693788,0.587045300372061,0.415473546693788,0.587045300372061,0.415473546693788,0.587045300372061
94,0.1,0.5,80,1,0.1,993627361,0,1.25435917644067,1.11282992484023,1.25435917644067,1.11282992484023,1.25435917644067,1.11282992484023
95,0.1,0.5,80,1,0.1,924883967,0,1.1964189697976,1.08942691376214,1.1964189697976,1.08942691376214,1.1964189697976,1.08942691376214
96,0.1,0.5,80,1,0.1,1981432525,0,0.955474755363071,0.977230468194582,0.955474755363071,0.977230468194582,0.955474755363071,0.977230468194582
97,0.1,0.5,80,1,0.1,648028806,0,1.6893724122276,1.25633207550331,1.6893724122276,1.25633207550331,1.6893724122276,1.25633207550331
98,0.1,0.5,80,1,0.1,259127690,0,2.15850316335251,1.36678866647799,2.15850316335251,1.36678866647799,2.15850316335251,1.36678866647799
99,0.1,0.5,80,1,0.1,328831320,0,0.947934311972623,0.973271332761394,0.947934311972623,0.973271332761394,0.947934311972623,0.973271332761394
100,0.1,0.5,80,1,0.1,1274178834,0,0.570642604486752,0.726635840459985,0.570642604486752,0.726635840459985,0.570642604486752,0.726635840459985
1,0.2,0.5,80,1,0.1,1317829952,0,0.371513406847578,0.541756872361158,0.371513406847578,0.541756872361158,0.371513406847578,0.541756872361158
2,0.2,0.5,80,1,0.1,1437011731,0,1.09960240314017,1.04743869743681,1.09960240314017,1.04743869743681,1.09960240314017,1.04743869743681
3,0.2,0.5,80,1,0.1,1486633874,0,1.07279693163633,1.03512014637096,1.07279693163633,1.03512014637096,1.07279693163633,1.03512014637096
4,0.2,0.5,80,1,0.1,814600426,0,1.09457405327647,1.04515192629668,1.09457405327647,1.04515192629668,1.09457405327647,1.04515192629668
5,0.2,0.5,80,1,0.1,2123529301,0,1.6703717234511,1.25104060141289,1.6703717234511,1.25104060141289,1.6703717234511,1.25104060141289
6,0.2,0.5,80,1,0.1,653822720,0,1.36490326733577,1.15429944741329,1.36490326733577,1.15429944741329,1.36490326733577,1.15429944741329
7,0.2,0.5,80,1,0.1,202925960,0,0.96936513907727,0.984444296126271,0.96936513907727,0.984444296126271,0.96936513907727,0.984444296126271
8,0.2,0.5,80,1,0.1,1810195324,0,1.49330197552943,1.19785087421058,1.49330197552943,1.19785087421058,1.49330197552943,1.19785087421058
9,0.2,0.5,80,1,0.1,854197263,0,0.851169129389162,0.919601689414541,0.851169129389162,0.919601689414541,0.851169129389162,0.919601689414541
10,0.2,0.5,80,1,0.1,1930747628,0,1.77950880243591,1.28044840216113,1.77950880243591,1.28044840216113,1.77950880243591,1.28044840216113
11,0.2,0.5,80,1,0.1,106744551,0,0.758203832567214,0.862475463337069,0.758203832567214,0.862475463337069,0.758203832567214,0.862475463337069
12,0.2,0.5,80,1,0.1,1020564945,0,1.27293396076108,1.12008002232925,1.27293396076108,1.12008002232925,1.27293396076108,1.12008002232925
13,0.2,0.5,80,1,0.1,1324466252,0,1.67234747126755,1.2515943298903,1.67234747126755,1.2515943298903,1.67234747126755,1.2515943298903
14,0.2,0.5,80,1,0.1,285391761,10,5.72136522101968,1.70244140375752,5.72136522101968,1.70244140375752,5.72136522101968,1.70244140375752
15,0.2,0.5,80,1,0.1,2113234157,0,2.13850607713669,1.36275414135105,2.13850607713669,1.36275414135105,2.13850607713669,1.36275414135105
16,0.2,0.5,80,1,0.1,1856287267,0,0.964827174001217,0.98209876855115,0.964827174001217,0.98209876855115,0.964827174001217,0.98209876855115
17,0.2,0.5,80,1,0.1,1261439126,0,1.19452950485737,1.08864292069294,1.19452950485737,1.08864292069294,1.19452950485737,1.08864292069294
18,0.2,0.5,80,1,0.1,2077322574,0,1.54221421864585,1.213284236501,1.54221421864585,1.213284236501,1.54221421864585,1.213284236501
19,0.2,0.5,80,1,0.1,1239434069,0,0.931943090868905,0.96477281890302,0.931943090868905,0.96477281890302,0.931943090868905,0.96477281890302
20,0.2,0.5,80,1,0.1,1107464631,0,1.12895874247462,1.06057362216645,1.12895874247462,1.06057362216645,1.12895874247462,1.06057362216645
21,0.2,0.5,80,1,0.1,1480712642,0,1.31829352974888,1.13729647504273,1.31829352974888,1.13729647504273,1.31829352974888,1.13729647504273
22,0.2,0.5,80,1,0.1,688742809,0,0.89375323866857,0.94389619557502,0.89375323866857,0.94389619557502,0.89375323866857,0.94389619557502
23,0.2,0.5,80,1,0.1,1213407169,0,0.85965079271622,0.924529267627289,0.85965079271622,0.924529267627289,0.85965079271622,0.924529267627289
24,0.2,0.5,80,1,0.1,14517939,0,1.38735778487694,1.16225376327366,1.38735778487694,1.16225376327366,1.38735778487694,1.16225376327366
25,0.2,0.5,80,1,0.1,188468482,0,1.3899586073046,1.16316542308003,1.3899586073046,1.16316542308003,1.3899586073046,1.16316542308003
26,0.2,0.5,80,1,0.1,926351974,0,1.91795284072879,1.3145879631487,1.91795284072879,1.3145879631487,1.91795284072879,1.3145879631487
27,0.2,0.5,80,1,0.1,200713755,0,1.16776509766788,1.07739081040117,1.16776509766788,1.07739081040117,1.16776509766788,1.07739081040117
28,0.2,0.5,80,1,0.1,327229746,0,1.87833993220475,1.30515503828348,1.87833993220475,1.30515503828348,1.87833993220475,1.30515503828348
29,0.2,0.5,80,1,0.1,1322259092,0,0.563113760354819,0.720502595059989,0.563113760354819,0.720502595059989,0.563113760354819,0.720502595059989
30,0.2,0.5,80,1,0.1,1087489239,0,1.83132713552571,1.2936174789182,1.83132713552571,1.2936174789182,1.83132713552571,1.2936174789182
31,0.2,0.5,80,1,0.1,1604198127,10,3.86263059730385,1.58869999273465,3.86263059730385,1.58869999273465,3.86263059730385,1.58869999273465
32,0.2,0.5,80,1,0.1,2123078937,0,1.68217508366103,1.25433652255465,1.68217508366103,1.25433652255465,1.68217508366103,1.25433652255465
33,0.2,0.5,80,1,0.1,1446617503,0,2.08629043745417,1.35197284878681,2.08629043745417,1.35197284878681,2.08629043745417,1.35197284878681
34,0.2,0.5,80,1,0.1,963390277,10,2.65360495827152,1.45259544399511,2.65360495827152,1.45259544399511,2.65360495827152,1.45259544399511
35,0.2,0.5,80,1,0.1,658489623,0,1.86984946806375,1.303099335956,1.86984946806375,1.303099335956,1.86984946806375,1.303099335956
